SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Ek_Hizmet_Sayisi,Churn
0,1.6084834273893616,0.06039532251058587,4760.3,False,True,True,True,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,3,0
0,-1.2002122764736234,0.19147027065302033,225.65,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,3,0
1,1.5677776925507676,1.4126242179040545,7713.55,True,True,False,True,True,True,False,True,True,True,False,True,True,False,False,True,False,True,False,5,0
0,-1.0373893371192475,-0.4622452935003867,354.05,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,1,1
1,0.9164859351332638,1.7112759984817532,6382.55,True,False,False,True,True,True,False,True,True,True,True,True,True,False,False,True,False,True,False,6,0
0,-0.10115743583158582,0.5266239355235486,2369.3,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,5,0
0,1.6084834273893616,1.2699350338502653,7362.9,False,True,True,True,True,True,False,False,True,True,False,True,True,True,False,True,True,False,False,4,0
0,1.2421318138420157,0.35738792652951956,4676.7,True,True,True,True,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True,4,0
0,-1.1595065416350294,0.5100321699358986,324.2,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,1,0
1,-0.8745663977648716,0.47187110908430413,827.7,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,1,0
0,-0.5082147842175256,-0.4954288246756865,1003.05,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,0
0,-0.7931549280876836,-1.1308934466826785,394.1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0
0,-0.9152721326034655,-0.3112602266527725,551.3,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,2,0
1,0.428017117070136,1.520470694223779,4687.9,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,False,5,1
0,-0.5896262538947137,0.7937513614847123,1594.75,False,True,False,True,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,2,0
1,-1.2816237461508113,-0.6331404790531808,45.85,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
0,-0.6710377235719016,0.7074741804289328,1340.1,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,2,0
0,-1.2816237461508113,-1.3349721634107725,24.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0
0,-1.2816237461508113,0.7190884163402875,86.6,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,1,1
1,0.428017117070136,0.8169798333074222,3856.75,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,2,1
0,-1.2409180113122174,-1.4925939364934466,47.7,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0
0,1.0386031396490458,-1.3432680462045974,1513.6,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,0,0
1,0.8757802002946699,-0.31457857977030224,2966.95,True,False,False,False,False,False,False,False,True,True,False,True,True,True,False,True,False,True,False,4,0
0,-0.6303319887333076,-0.6746198930223056,681.4,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0
1,1.3642490183577978,1.1654069106480704,6871.9,True,True,False,True,True,True,False,False,False,False,True,True,True,False,False,True,True,False,False,3,1
0,-1.1188008067964355,0.6726314726948681,474.8,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,1,1
1,0.9571916699718578,0.27608827515003487,4054.2,False,False,False,True,True,False,False,True,False,True,True,False,True,False,True,False,False,False,False,4,0
0,-0.9152721326034655,-1.4892755833759168,218.5,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0,0
0,-0.9152721326034655,0.6560397071072182,832.05,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,2,1
0,1.6084834273893616,1.5652684613104335,7965.95,False,True,False,True,True,True,False,True,True,True,True,True,True,False,True,False,True,False,False,6,0
0,-1.0373893371192475,-1.469365464670737,158.95,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
0,-1.1595065416350294,-1.3499047524396575,96.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
0,0.6722515261016999,0.22797215494585,3472.05,False,True,False,True,True,False,False,True,True,True,False,False,True,True,False,False,False,True,False,4,0
0,1.3642490183577978,1.4706953974608292,7082.5,False,True,True,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,5,0
0,0.7943687306174818,1.3728039804936945,5487.0,True,True,False,True,False,True,False,True,True,True,True,True,True,False,True,True,False,True,False,6,0
1,0.7943687306174818,1.520470694223779,5832.0,True,False,False,True,True,True,False,False,True,True,True,True,True,False,False,True,False,True,False,5,0
0,-1.2816237461508113,0.14833168012513065,69.4,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
0,-0.6303319887333076,-1.3548822821159523,409.9,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,1
0,1.4049547531963917,0.14169497389007057,4671.65,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,True,False,False,4,0
0,-0.3453918448631497,-0.5186572964983965,1233.25,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,1,0
0,1.1200146093262338,-0.1370466879824483,3603.45,False,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,True,False,False,5,0
0,-0.9966836022806536,0.17156015194784016,551.35,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
0,-0.019745966154397852,-0.3560579937394271,1739.6,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1,0
0,-0.7524491932490895,0.5880134681978536,1185.0,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,2,0
1,-1.2816237461508113,0.8518225410414869,90.6,False,True,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,2,1
1,-1.2409180113122174,-0.6895524820511906,92.65,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
1,0.428017117070136,1.1969312652646056,4388.4,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,3,1
1,-0.30468611002455576,0.15165003324266044,1752.65,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,3,0
0,0.428017117070136,-1.5174815848749215,776.25,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,0,0
0,0.590840056424512,-1.4826388771408567,873.4,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
1,1.2421318138420157,0.8186390098661871,5538.8,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,2,0
0,1.0386031396490458,-1.5191407614336867,1035.5,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,0,0
0,-0.9152721326034655,-1.3416088696458326,270.15,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0
0,-0.30468611002455576,-0.12875080518862334,1540.2,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,5,0
1,0.387311382231542,0.9994892547715714,3944.5,False,True,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,2,0
0,0.6722515261016999,1.0177401969179862,4783.5,False,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,2,1
0,1.5270719577121736,1.478991280254654,7534.65,True,True,False,True,False,True,False,True,True,True,True,True,True,True,False,True,False,False,False,6,1
0,-1.2409180113122174,-1.4793205240233267,35.1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0
0,1.6084834273893616,0.5266239355235486,5728.55,True,True,True,True,False,False,False,True,False,True,True,True,True,False,True,True,False,True,False,5,0
0,1.6084834273893616,-0.3195561094465974,3983.6,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1,0
0,-1.2816237461508113,-0.16359351292268806,60.0,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,3,1
1,1.4863662228735797,1.0094443141241611,6382.0,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,3,0
0,-0.9559778674420595,0.858459247276547,809.75,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,2,1
0,-0.9152721326034655,-1.4909347599346818,198.6,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0,0
0,1.5270719577121736,1.0824480827098208,6669.05,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,True,True,False,False,3,0
0,-1.0780950719578415,0.9812383126251565,575.45,True,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,3,1
0,1.3235432835192036,-0.11879574583603324,3874.1,False,True,True,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,3,0
0,0.8757802002946699,1.3578713914648095,5826.65,True,False,True,True,False,True,False,True,True,False,True,True,True,True,False,True,False,True,False,5,0
0,0.5501343215859179,-0.30794187353524244,2688.85,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,1,0
0,0.9164859351332638,0.8451858348064274,5099.15,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False,2,0
0,1.2828375486806096,-1.3565414586747175,1559.15,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,0,0
0,1.2421318138420157,0.23129050806338025,4479.2,True,False,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,False,4,0
0,1.1200146093262338,-1.3532231055571875,1505.9,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0
0,0.8757802002946699,1.0011484313303363,5064.85,False,False,False,True,True,True,False,False,False,True,True,False,True,False,True,True,False,False,False,3,0
0,-1.0780950719578415,-0.6696423633460107,270.95,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
0,1.5677776925507676,1.1305642029140057,7061.65,False,True,True,True,True,True,False,True,True,True,False,True,False,False,True,True,True,False,False,4,0
0,0.346605647392948,0.9945117250952766,3848.0,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,3,0
0,0.590840056424512,0.6112419400205631,4065.0,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,2,1
0,-0.9152721326034655,-1.5075265255223318,225.85,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0
1,0.7129572609402939,0.7672045365444724,4367.35,False,True,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,2,1
0,-0.9559778674420595,-0.3178969328878323,449.75,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,1
0,0.7943687306174818,1.0393094921819312,4990.25,True,True,True,True,True,True,False,False,False,True,True,False,True,False,True,True,False,False,False,3,1
0,0.22448844287716607,-1.4876164068171518,730.1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0
0,-0.5082147842175256,0.4602568731729489,1641.3,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,0
0,-1.2002122764736234,0.8982794846869069,266.8,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,2,0
0,0.590840056424512,1.2998002119080347,5135.15,True,True,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,4,0
0,-0.4675090493789317,-1.462728758435677,435.25,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,0,0
0,-0.9559778674420595,-1.5075265255223318,150.35,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0
0,1.6084834273893616,1.3230286837307448,7470.1,True,True,False,True,True,True,False,False,True,True,False,True,True,False,True,True,False,False,False,4,0
0,-1.2002122764736234,0.15330920980142534,200.2,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0
0,-0.5896262538947137,-0.24157481118464275,992.7,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,0
0,1.4456604880349857,-1.3266762806169474,1614.9,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,0,0
0,1.1607203441648277,0.5299422886410788,4932.5,True,True,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,4,0
0,-0.38609757970174374,-0.16525268948145297,1406.0,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,2,0
0,0.590840056424512,0.9911933719777464,4535.85,True,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,3,0
1,-0.7117434584104956,0.3076126297665698,1133.9,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0,1
0,0.1023712383613841,-1.5025489958460367,708.8,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0
0,-0.019745966154397852,-1.5141632317573919,593.2,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0
0,1.5677776925507676,1.085766435827351,6687.85,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,3,0
0,0.7943687306174818,1.3313245665245697,5624.85,False,True,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,4,1
0,1.6084834273893616,-0.04081444757407856,4464.8,True,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,False,False,6,0
0,-0.8338606629262776,-1.3250171040581826,316.2,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0
1,0.46872285190873,-1.5125040551986266,847.25,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,0,0
0,1.6084834273893616,1.4839688099309494,7880.25,True,True,False,True,True,True,False,True,True,True,False,True,True,False,True,True,False,True,False,5,0
1,-0.5896262538947137,0.680927355488693,1505.85,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,2,1
0,-1.0373893371192475,0.29599839385521454,511.25,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
0,-0.9152721326034655,0.30595345320780487,811.8,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
0,0.387311382231542,-1.4826388771408567,854.9,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0
0,1.6084834273893616,1.28818597599668,7346.2,True,True,False,True,True,True,False,False,True,True,False,True,True,False,True,True,False,False,False,4,0
0,-0.1418631706701798,0.8053655973960674,2698.35,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,2,1
0,1.2421318138420157,0.6543805305484532,5377.8,True,True,False,True,True,True,False,True,False,False,True,False,False,False,True,True,True,False,False,2,0
0,-1.2816237461508113,-1.4942531130522119,19.9,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,1
0,-0.2639803751859618,0.8352307754538371,2312.55,False,True,False,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False,6,0
0,1.3235432835192036,0.8269348926600121,5844.65,False,False,False,True,True,True,False,True,True,False,True,False,False,True,False,True,False,True,False,3,0
0,1.5677776925507676,0.04214438036417105,4692.55,True,True,True,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,2,0
0,1.1607203441648277,1.1985904418233704,5971.25,False,True,False,True,True,True,False,False,True,False,False,True,True,False,True,True,False,False,False,3,0
0,0.7943687306174818,0.5067138168183688,4297.6,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,1,0
0,-1.2409180113122174,-0.6746198930223056,97.1,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,2,1
1,-0.1418631706701798,1.0276952562705766,2745.2,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,3,1
0,-0.6303319887333076,-1.4876164068171518,279.5,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,0,0
0,1.0386031396490458,-1.5058673489635668,1079.65,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
0,-1.1595065416350294,0.5946501744329131,319.6,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,2,0
0,-0.38609757970174374,1.1388600857078308,2186.4,True,True,False,True,True,True,False,True,True,True,False,True,False,False,False,True,False,True,False,4,1
0,-0.06045170099299184,0.4950995809070136,2404.15,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,1,1
0,1.1607203441648277,1.2948226822317401,6423.0,False,False,False,True,True,True,False,False,True,True,False,True,True,True,False,True,False,True,False,4,0
1,-1.0780950719578415,0.49012205123071895,497.6,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,1,0
0,1.1607203441648277,0.7141108866639929,5175.3,False,False,False,True,True,False,False,True,False,True,True,True,True,False,True,False,True,False,False,5,0
0,1.0386031396490458,1.3313245665245697,6004.85,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,True,False,False,False,4,0
0,-0.9152721326034655,-1.497571466169742,198.25,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,0,0
1,0.9164859351332638,0.8468450113651922,5044.8,False,True,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,3,0
0,1.6084834273893616,1.7145943515992828,8337.45,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,6,0
0,1.6084834273893616,1.3495755086709846,7581.5,True,True,False,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,False,5,0
0,0.30589991255435406,1.067515493680936,3706.95,True,True,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,2,1
0,-1.0780950719578415,-0.6397771852882409,323.45,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0
0,1.5270719577121736,1.3794406867287545,7397.0,False,True,True,True,True,True,False,False,True,True,False,True,True,True,False,True,False,True,False,4,0
0,-0.10115743583158582,0.8402083051301322,2755.35,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,2,1
0,-1.2816237461508113,0.850163364482722,90.55,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,2,1
0,1.4049547531963917,1.7013209391291633,7752.3,True,False,False,True,True,True,False,True,True,True,True,True,True,False,True,False,True,False,False,6,1
0,0.06166550352279012,-1.5042081724048018,678.8,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,0
1,-1.2409180113122174,0.9596690173612115,170.85,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,2,1
1,-1.0373893371192475,0.17156015194784016,467.55,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
1,-0.9966836022806536,0.1582867394777205,560.85,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
0,0.1023712383613841,0.8269348926600121,3161.2,True,True,False,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,2,0
0,-0.9559778674420595,0.7672045365444724,801.3,True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,2,0
0,-1.0780950719578415,-1.4842980536996218,98.35,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0
0,-1.1188008067964355,-0.5219756496159262,216.9,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,1
0,-1.2002122764736234,0.3258635719129846,229.5,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0,1
0,0.1023712383613841,-1.5191407614336867,638.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,0,0
0,-0.7117434584104956,-0.45892694038285664,711.15,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0
1,-0.6303319887333076,0.38227557491099445,1233.4,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,1,1
0,0.020959768684196134,-1.3532231055571875,800.3,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,0
0,-1.2002122764736234,-0.47551870597050655,155.35,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,3,1
0,1.4456604880349857,0.1997661534468453,4741.45,True,True,False,True,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,4,0
0,1.1200146093262338,1.6697965845126284,6758.45,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,False,False,6,0
0,-0.38609757970174374,0.5614666432576133,1810.85,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,1,0
0,0.1023712383613841,-1.3482455758808924,821.6,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
0,1.2421318138420157,-1.4909347599346818,1209.25,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
0,-1.2409180113122174,-0.6795974226986006,82.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0
0,-1.2002122764736234,0.8269348926600121,248.4,True,True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,3,0
1,1.1200146093262338,1.359530568023575,6401.25,False,True,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,4,0
1,-1.2816237461508113,-0.8388783723400399,39.65,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,2,1
1,0.9164859351332638,1.6150437580733834,6292.7,True,True,False,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,False,5,0
1,-1.2002122764736234,1.3296653899658049,294.45,True,False,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,4,1
0,-1.2816237461508113,0.36402463276457964,75.9,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,1,1
0,-0.7524491932490895,-0.6165487134655309,667.7,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,2,1
0,-0.019745966154397852,1.1488151450604207,3204.65,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,3,1
0,0.1023712383613841,-1.466047111553207,739.9,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0
0,1.0386031396490458,-0.3129194032115374,3166.9,False,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,4,0
0,0.1023712383613841,-0.6165487134655309,1662.05,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,True,True,False,False,3,0
0,1.0793088744876398,0.5415565245524336,4639.45,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,2,0
0,-1.2409180113122174,0.1815152113004305,154.8,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0
1,-0.3453918448631497,1.2616391510564402,2496.7,True,False,False,True,True,True,False,False,True,True,False,True,True,False,False,True,True,False,False,4,1
0,0.8350744654560759,-1.4959122896109767,1039.45,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0
0,-0.5896262538947137,-1.4859572302583868,390.85,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,1
0,-1.2816237461508113,-0.5269531792922214,49.05,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,0
0,1.5270719577121736,0.44532428414406383,5445.95,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,False,5,0
1,0.7129572609402939,1.32800621340704,5222.35,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,True,False,True,False,4,0
0,1.2828375486806096,0.3706613389996392,4818.8,True,True,False,True,True,False,False,False,True,True,True,True,False,False,True,True,False,False,False,4,0
0,1.6084834273893616,-0.7575787209605552,2962.0,True,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,3,0
1,1.6084834273893616,0.659358060224748,6141.65,True,True,False,True,False,True,False,True,True,False,True,False,False,False,True,True,True,False,False,3,0
1,-0.7117434584104956,0.6859048851649877,1345.55,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,1
1,1.3235432835192036,1.3379612727596297,6786.4,False,True,False,True,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,4,1
0,-0.1825689055087738,0.3855939280285242,2065.4,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0
0,-1.2002122764736234,0.689223238282518,256.75,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,2,0
1,0.428017117070136,1.4341935131679995,4600.7,False,False,False,True,False,True,False,True,True,False,True,True,True,False,False,True,True,False,False,5,1
0,-0.22327464034736777,0.22133544871078992,1957.1,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,3,0
1,1.6084834273893616,1.3014593884668002,7689.95,True,True,False,True,True,True,False,False,True,True,False,True,True,False,True,True,False,False,False,4,1
0,-1.2816237461508113,-1.1624178012992135,29.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,0
0,0.7943687306174818,-0.18184445506910288,3043.7,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,2,0
0,-1.2409180113122174,0.6875640617237531,181.5,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,1,1
0,-1.2002122764736234,-1.3216987509406526,79.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0
1,-0.1418631706701798,0.642766294637098,2357.75,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,1,0
0,1.3235432835192036,-1.2918335728828827,1654.85,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
0,0.9164859351332638,0.03716685068787588,3462.1,False,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,3,0
0,1.6084834273893616,-0.015926799192603674,4720.0,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False,3,0
0,1.2421318138420157,-1.4710246412295018,1298.7,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,0,0
0,-1.1188008067964355,-0.3062826969764773,259.4,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1,0
0,1.0793088744876398,-1.5125040551986266,1099.6,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,1
0,1.4863662228735797,-0.6961891882862504,2960.1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,3,0
0,-0.22327464034736777,0.14667250356636527,1927.3,True,False,False,True,False,False,False,True,False,True,True,True,False,True,False,False,True,False,False,4,0
0,-0.7117434584104956,-0.4705411762942116,688.2,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,3,0
0,-1.2816237461508113,-1.5141632317573919,19.3,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0
0,0.30589991255435406,-0.4871329418818615,2023.55,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,1,0
0,-1.2002122764736234,0.3441145140593994,244.1,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False,4,0
